ds,SKU,SKU_Desc,y,Rev,Cost,Base
2024-06-30,58122334,58122334 - Charcuterie Rosette Salami SLICED Fresh TRSM (Pack),10.62,225.8874,113.0855,225.8874
2024-06-30,58122336,58122336 - Charcuterie Coppa SLICED Fresh TRSM (Pack),5.220000000000001,117.97200000000001,86.4574,117.97200000000001
2024-06-30,58122337,58122337 - Charcuterie Beef Bresaola SLICED Fresh TRSM (Pack),2.08,65.4368,43.888,65.4368
2024-06-30,58122338,58122338 - Charcuterie Lonzino SLICED Fresh TRSM (Pack),3.28,71.34,48.0192,71.2744
2024-07-31,58122108,"58122108 - Charcuterie Chorizo, Cold Smoked Fresh TRSM",323.19,5199.1458,3645.5832,5173.9457
2024-07-31,58122113,58122113 - Charcuterie Coppa Fresh TRSM,191.55,3921.727,2909.6445,3896.8175
2024-07-31,58122120,"58122120 - Charcuterie Duck Prosciutto, Cold Smoked Fresh TRSM",118.91,4685.1301,3506.6558999999997,4647.3025
2024-07-31,58122135,58122135 - Charcuterie Beef Bresaola Fresh TRSM,152.32999999999998,4336.3817,3061.833,4297.1436
2024-07-31,58122137,"58122137 - Charcuterie Pepperbites, Cold Smoked Fresh TRSM",141.20000000000002,2257.2839,1650.628,2250.0054
2024-07-31,58122140,"58122140 - Charcuterie Spicy Pork Pepperoni, Cold Smoked Fresh TRSM",279.37,4455.1348,3277.0101,4427.5041
2024-07-31,58122147,58122147 - Charcuterie Elk Goteborg Salami Fresh TRSM,161.77,3920.6528,2711.2652,3896.8065
2024-07-31,58122148,58122148 - Charcuterie Sour Tuscan Salami Fresh TRSM,232.37,4436.3877,2674.5787,4396.5485
2024-07-31,58122154,58122154 - Charcuterie Soria Chorizo Salami Fresh TRSM,159.36,3041.0962,1894.7904,3018.5205
2024-07-31,58122159,58122159 - Charcuterie Rosette Salami Fresh TRSM,87.17,1683.4666,904.1105,1665.1566
2024-07-31,58122162,58122162 - Charcuterie Guanciale S-OFF Fresh TRSM,15.799999999999999,283.05,0.0,292.3
2024-07-31,58122166,58122166 - Charcuterie Bison and Herb Salami Fresh TRSM,178.93,4342.575,3061.4923,4325.2017
2024-07-31,58122177,58122177 - Charcuterie Pancetta Flat Fresh TRSM,194.58,3502.3305,2654.0712,3545.1318
2024-07-31,58122195,58122195 - Charcuterie Pork Pizza Pepperoni Hot Smoked Fresh TRSM,250.24,3554.5141,2006.9248,3450.9366
2024-07-31,58122213,58122213 - Charcuterie Fennel Sticks Cold Smoked Fresh TRSM,353.98,5697.9123,4145.1058,5614.0066
2024-07-31,58122225,58122225 - Charcuterie Beer Sticks Cold Smoked Fresh TRSM,274.34,4509.1633,0.0,4471.6685
2024-07-31,58122239,58122239 - Charcuterie Lonzino Fresh TRSM,99.7,1921.4067,1446.647,1916.9564
2024-07-31,58122249,58122249 - Charcuterie Beef Summer Salami Fresh TRSM,181.21,2880.2965,1900.8929,2844.5799
2024-07-31,58122256,58122256 - Charcuterie Hot Smoked Pep Fresh TRSM,242.24,2639.1558,0.0,2476.3596
2024-07-31,58122287,58122287 - Charcuterie Beef & Bison Pepper Sticks Cold Smoked Fresh TRSM,232.2,5559.769,3564.27,5439.3537
2024-07-31,58122295,58122295 - Charcuterie Triple Fennel & Ale Salami Fresh TRSM,169.35,3231.1564,1991.556,3207.7228999999998
2024-07-31,58122299,"58122299 - Charcuterie Salami, Milano Fresh TRSM (Retail Case)",196.43,3807.72,2159.52,3808.16
2024-07-31,58122301,"58122301 - Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)",197.78,3800.23,2119.2599999999998,3807.0
2024-07-31,58122302,"58122302 - Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)",192.8,3630.55,2024.82,3613.3199999999997
2024-07-31,58122322,58122322 - Charcuterie Fennel Salami Sticks Cold Smoked Fresh TRSM (Retail Case),84.22,1450.71,819.0,1605.18
2024-07-31,58122323,58122323 - Charcuterie Spicy Pork Salami Sticks Cold Smoked Fresh TRSM (Retail Case),96.16,1599.68,906.75,1703.66
2024-07-31,58122324,"58122324 - Charcuterie Beer Salami Sticks, Cold Smoked Fresh TRSM (Retail Case)",109.3,2087.58,1023.75,2206.06
2024-07-31,58122327,58122327 - Charcuterie Bison and Herb Salami SLICED Fresh TRSM (Pack),1.75,47.6875,31.6925,47.3725
2024-07-31,58122328,58122328 - Charcuterie Elk Goteborg Salami SLICED Fresh TRSM (Pack),12.99,200.464,230.7024,348.132
2024-07-31,58122331,58122331 - Charcuterie Triple Fennel & Ale Salami SLICED Fresh TRSM (Pack),8.14,173.13780000000003,103.8664,173.13780000000003
2024-07-31,58122332,58122332 - Charcuterie Sour Tuscan Salami SLICED Fresh (Pack),3.99,85.785,49.9149,85.2873
2024-07-31,58122333,58122333 - Charcuterie Soria Chorizo Salami SLICED Fresh TRSM (Pack),3.91,83.6096,50.3999,83.1657
2024-07-31,58122334,58122334 - Charcuterie Rosette Salami SLICED Fresh TRSM (Pack),13.719999999999999,151.0033,171.6372,292.20029999999997
2024-07-31,58122335,58122335 - Charcuterie Beef Summer Salami SLICED Fresh TRSM (Pack),2.86,51.8232,32.8614,51.8232
2024-07-31,58122336,58122336 - Charcuterie Coppa SLICED Fresh TRSM (Pack),8.879999999999999,201.4475,143.7672,201.1871
2024-07-31,58122337,58122337 - Charcuterie Beef Bresaola SLICED Fresh TRSM (Pack),4.235,132.88875000000002,89.35849999999999,132.59605
2024-07-31,58122338,58122338 - Charcuterie Lonzino SLICED Fresh TRSM (Pack),8.850000000000001,192.4875,129.56400000000002,192.3105
2024-08-31,58122108,"58122108 - Charcuterie Chorizo, Cold Smoked Fresh TRSM",62.260000000000005,1026.3822,702.2928,1001.699
2024-08-31,58122113,58122113 - Charcuterie Coppa Fresh TRSM,125.37,2536.8469999999998,1904.3703,2526.3235
2024-08-31,58122120,"58122120 - Charcuterie Duck Prosciutto, Cold Smoked Fresh TRSM",46.1,1791.0906,1359.489,1788.3294
2024-08-31,58122135,58122135 - Charcuterie Beef Bresaola Fresh TRSM,97.48,2754.7084,1959.348,2733.938
2024-08-31,58122137,"58122137 - Charcuterie Pepperbites, Cold Smoked Fresh TRSM",74.59,1191.4279000000001,871.9571,1188.4542000000001
2024-08-31,58122140,"58122140 - Charcuterie Spicy Pork Pepperoni, Cold Smoked Fresh TRSM",202.47,3238.9584,2374.9731,3220.2769
2024-08-31,58122147,58122147 - Charcuterie Elk Goteborg Salami Fresh TRSM,113.67,2759.6819,1905.1092,2740.2887
2024-08-31,58122148,58122148 - Charcuterie Sour Tuscan Salami Fresh TRSM,129.32,2454.1076,1488.4732,2421.7437999999997
2024-08-31,58122154,58122154 - Charcuterie Soria Chorizo Salami Fresh TRSM,275.86,5198.8271,3279.9754,5235.3142
2024-08-31,58122159,58122159 - Charcuterie Rosette Salami Fresh TRSM,75.67,1471.8065000000001,870.9617000000001,1448.0817
2024-08-31,58122162,58122162 - Charcuterie Guanciale S-OFF Fresh TRSM,10.95,203.053,0.0,203.0291
2024-08-31,58122166,58122166 - Charcuterie Bison and Herb Salami Fresh TRSM,170.37,4129.5539,2915.0307,4107.6057
2024-08-31,58122177,58122177 - Charcuterie Pancetta Flat Fresh TRSM,146.09,2673.196,1992.6676,2665.3359
2024-08-31,58122195,58122195 - Charcuterie Pork Pizza Pepperoni Hot Smoked Fresh TRSM,289.74,4074.2623999999996,2323.7148,3974.9782
2024-08-31,58122213,58122213 - Charcuterie Fennel Sticks Cold Smoked Fresh TRSM,220.4,3549.6753,2580.884,3481.9412
2024-08-31,58122225,58122225 - Charcuterie Beer Sticks Cold Smoked Fresh TRSM,70.19,1210.9876,0.0,1056.7292
2024-08-31,58122239,58122239 - Charcuterie Lonzino Fresh TRSM,129.35,2518.913,1876.8685,2503.1819
2024-08-31,58122249,58122249 - Charcuterie Beef Summer Salami Fresh TRSM,193.76999999999998,3093.8714,2032.6473,3078.2192
2024-08-31,58122256,58122256 - Charcuterie Hot Smoked Pep Fresh TRSM,108.87,1199.5976,0.0,1103.9391
2024-08-31,58122287,58122287 - Charcuterie Beef & Bison Pepper Sticks Cold Smoked Fresh TRSM,219.07,5247.0658,3362.7245,5189.7007
2024-08-31,58122295,58122295 - Charcuterie Triple Fennel & Ale Salami Fresh TRSM,246.86,4716.2518,2903.0736,4682.6235
2024-08-31,58122299,"58122299 - Charcuterie Salami, Milano Fresh TRSM (Retail Case)",173.35,3430.31,1963.1999999999998,3418.64
2024-08-31,58122301,"58122301 - Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)",217.87,4092.74,2279.81,4092.43
2024-08-31,58122302,"58122302 - Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)",211.5,3950.52,2217.66,3959.7799999999997
2024-08-31,58122322,58122322 - Charcuterie Fennel Salami Sticks Cold Smoked Fresh TRSM (Retail Case),155.62,2899.6600000000003,1696.5,2914.92
2024-08-31,58122323,58122323 - Charcuterie Spicy Pork Salami Sticks Cold Smoked Fresh TRSM (Retail Case),117.25,2049.59,1199.25,2055.09
2024-08-31,58122324,"58122324 - Charcuterie Beer Salami Sticks, Cold Smoked Fresh TRSM (Retail Case)",108.84,1999.6000000000001,1170.0,2004.6000000000001
2024-08-31,58122327,58122327 - Charcuterie Bison and Herb Salami SLICED Fresh TRSM (Pack),7.75,207.7,140.3525,207.7
2024-08-31,58122331,58122331 - Charcuterie Triple Fennel & Ale Salami SLICED Fresh TRSM (Pack),3.55,75.5085,45.298,75.5085
2024-08-31,58122332,58122332 - Charcuterie Sour Tuscan Salami SLICED Fresh (Pack),6.0,128.0777,75.06,127.62
2024-08-31,58122333,58122333 - Charcuterie Soria Chorizo Salami SLICED Fresh TRSM (Pack),16.88,362.4761,217.5832,361.02
2024-08-31,58122334,58122334 - Charcuterie Rosette Salami SLICED Fresh TRSM (Pack),1.75,37.2225,21.8925,37.2225
2024-08-31,58122335,58122335 - Charcuterie Beef Summer Salami SLICED Fresh TRSM (Pack),11.2,204.96,128.688,202.944
2024-08-31,58122336,58122336 - Charcuterie Coppa SLICED Fresh TRSM (Pack),19.939999999999998,451.173,322.8286,451.173
2024-08-31,58122337,58122337 - Charcuterie Beef Bresaola SLICED Fresh TRSM (Pack),1.76,54.824,37.136,54.824
2024-08-31,58122339,58122339 - Charcuterie Elk Goteborg Salami SLICED Fresh TRSM (Retail Case),34.0,1242.6399999999999,647.2199999999999,1211.3200000000002
2024-08-31,58122340,58122340 - Charcuterie Bison and Herb Salami SLICED Fresh TRSM (Retail Case),41.050000000000004,1681.6,892.43,1643.3200000000002
2024-08-31,58122341,58122341 - Charcuterie Sour Tuscan Salami SLICED Fresh TRSM (Retail Case),34.93,1082.64,526.8,1081.44
2024-08-31,58122342,58122342 - Charcuterie Rosette Salami SLICED Fresh TRSM (Retail Case),10.36,360.0,175.6,360.0
2024-08-31,58122343,58122343 - Charcuterie Soria Chorizo Salami SLICED Fresh TRSM (Retail Case),12.39,360.0,179.60000000000002,360.0
2024-08-31,58122344,58122344 - Charcuterie Triple Fennel & Ale Salami SLICED Fresh TRSM (Retail Case),12.37,361.2,178.25,360.0
2024-09-30,58122108,"58122108 - Charcuterie Chorizo, Cold Smoked Fresh TRSM",74.22,1212.0247,837.2016,1191.5362
2024-09-30,58122113,58122113 - Charcuterie Coppa Fresh TRSM,181.03,3673.6713,2749.8457,3668.5428
2024-09-30,58122120,"58122120 - Charcuterie Duck Prosciutto, Cold Smoked Fresh TRSM",48.660000000000004,1876.2197,1434.9834,1872.2313000000001
2024-09-30,58122135,58122135 - Charcuterie Beef Bresaola Fresh TRSM,68.26,1935.9175,1372.026,1915.884
2024-09-30,58122137,"58122137 - Charcuterie Pepperbites, Cold Smoked Fresh TRSM",140.04,2239.6743,1637.0676,2234.9844
2024-09-30,58122140,"58122140 - Charcuterie Spicy Pork Pepperoni, Cold Smoked Fresh TRSM",188.41,3013.576,2210.0493,2999.6093
2024-09-30,58122147,58122147 - Charcuterie Elk Goteborg Salami Fresh TRSM,88.8,2151.0989,1488.288,2134.3152
2024-09-30,58122148,58122148 - Charcuterie Sour Tuscan Salami Fresh TRSM,85.69,1654.0071,986.2919,1636.8804
2024-09-30,58122154,58122154 - Charcuterie Soria Chorizo Salami Fresh TRSM,208.97,3987.244,2484.6533,3954.0483
2024-09-30,58122159,58122159 - Charcuterie Rosette Salami Fresh TRSM,55.04,1055.4013,633.5104,1031.2886
2024-09-30,58122162,58122162 - Charcuterie Guanciale S-OFF Fresh TRSM,36.94,686.03,0.0,685.3565
2024-09-30,58122166,58122166 - Charcuterie Bison and Herb Salami Fresh TRSM,165.68,4017.7145,2834.7848,4005.9311000000002
2024-09-30,58122177,58122177 - Charcuterie Pancetta Flat Fresh TRSM,60.06,1108.6145,819.2184,1100.0136
2024-09-30,58122195,58122195 - Charcuterie Pork Pizza Pepperoni Hot Smoked Fresh TRSM,168.21,2382.5625,1349.0442,2310.3885
2024-09-30,58122213,58122213 - Charcuterie Fennel Sticks Cold Smoked Fresh TRSM,207.94,3377.3433,2434.9774,3304.9966
2024-09-30,58122225,58122225 - Charcuterie Beer Sticks Cold Smoked Fresh TRSM,63.6,1099.2942,0.0,940.9897
2024-09-30,58122239,58122239 - Charcuterie Lonzino Fresh TRSM,88.31,1721.8777,1281.3781,1710.2657
2024-09-30,58122249,58122249 - Charcuterie Beef Summer Salami Fresh TRSM,131.26999999999998,2101.6883,1377.0223,2082.6807
2024-09-30,58122256,58122256 - Charcuterie Hot Smoked Pep Fresh TRSM,135.48000000000002,1465.3843,0.0,1392.3448
2024-09-30,58122287,58122287 - Charcuterie Beef & Bison Pepper Sticks Cold Smoked Fresh TRSM,205.79999999999998,4971.5138,3159.03,4902.6015
2024-09-30,58122295,58122295 - Charcuterie Triple Fennel & Ale Salami Fresh TRSM,176.27,3368.1743,2072.9352,3347.3505999999998
2024-09-30,58122299,"58122299 - Charcuterie Salami, Milano Fresh TRSM (Retail Case)",128.81,2583.23,1472.3999999999999,2530.96
2024-09-30,58122301,"58122301 - Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)",151.57,2883.81,1605.5,2838.2799999999997
2024-09-30,58122302,"58122302 - Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)",145.61,2610.2799999999997,1446.3,2571.04
2024-09-30,58122322,58122322 - Charcuterie Fennel Salami Sticks Cold Smoked Fresh TRSM (Retail Case),86.72,1585.21,965.25,1620.67
2024-09-30,58122323,58122323 - Charcuterie Spicy Pork Salami Sticks Cold Smoked Fresh TRSM (Retail Case),93.69,1625.39,994.5,1669.66
2024-09-30,58122324,"58122324 - Charcuterie Beer Salami Sticks, Cold Smoked Fresh TRSM (Retail Case)",79.82,1435.43,877.5,1470.2
2024-09-30,58122327,58122327 - Charcuterie Bison and Herb Salami SLICED Fresh TRSM (Pack),3.7199999999999998,99.696,67.3692,99.696
2024-09-30,58122328,58122328 - Charcuterie Elk Goteborg Salami SLICED Fresh TRSM (Pack),3.67,98.356,65.17920000000001,98.356
2024-09-30,58122331,58122331 - Charcuterie Triple Fennel & Ale Salami SLICED Fresh TRSM (Pack),5.83,124.00410000000001,74.3908,124.00410000000001
2024-09-30,58122332,58122332 - Charcuterie Sour Tuscan Salami SLICED Fresh (Pack),5.88,125.0676,73.5588,125.0676
2024-09-30,58122333,58122333 - Charcuterie Soria Chorizo Salami SLICED Fresh TRSM (Pack),20.86,444.18670000000003,268.8854,443.6922
2024-09-30,58122334,58122334 - Charcuterie Rosette Salami SLICED Fresh TRSM (Pack),1.77,37.6479,22.1427,37.6479
2024-09-30,58122335,58122335 - Charcuterie Beef Summer Salami SLICED Fresh TRSM (Pack),2.1,38.052,24.129,38.052
2024-09-30,58122336,58122336 - Charcuterie Coppa SLICED Fresh TRSM (Pack),8.743,197.5918,141.54917,197.5918
2024-09-30,58122338,58122338 - Charcuterie Lonzino SLICED Fresh TRSM (Pack),4.84,105.20859999999999,70.85759999999999,105.1732
2024-09-30,58122339,58122339 - Charcuterie Elk Goteborg Salami SLICED Fresh TRSM (Retail Case),16.45,666.35,369.84,659.0500000000001
2024-09-30,58122340,58122340 - Charcuterie Bison and Herb Salami SLICED Fresh TRSM (Retail Case),40.839999999999996,1632.72,892.43,1611.16
2024-09-30,58122341,58122341 - Charcuterie Sour Tuscan Salami SLICED Fresh TRSM (Retail Case),24.7,907.03,456.55999999999995,905.35
2024-09-30,58122342,58122342 - Charcuterie Rosette Salami SLICED Fresh TRSM (Retail Case),7.220000000000001,399.90999999999997,210.71999999999997,399.90999999999997
2024-09-30,58122343,58122343 - Charcuterie Soria Chorizo Salami SLICED Fresh TRSM (Retail Case),17.8,472.82,251.44,472.82
2024-09-30,58122344,58122344 - Charcuterie Triple Fennel & Ale Salami SLICED Fresh TRSM (Retail Case),24.599999999999998,762.91,392.15,761.95
2024-10-31,58122108,"58122108 - Charcuterie Chorizo, Cold Smoked Fresh TRSM",61.76,1002.2704,696.6528000000001,991.7872
2024-10-31,58122113,58122113 - Charcuterie Coppa Fresh TRSM,197.86,3978.2796,3005.4934,4007.8065
2024-10-31,58122120,"58122120 - Charcuterie Duck Prosciutto, Cold Smoked Fresh TRSM",35.16,1390.2591,1036.8684,1387.7601
2024-10-31,58122135,58122135 - Charcuterie Beef Bresaola Fresh TRSM,120.8,3425.8133,2428.08,3391.2504
2024-10-31,58122137,"58122137 - Charcuterie Pepperbites, Cold Smoked Fresh TRSM",65.38,1040.0464,764.2922,1037.0823
2024-10-31,58122140,"58122140 - Charcuterie Spicy Pork Pepperoni, Cold Smoked Fresh TRSM",164.04,2631.3244,1924.1892,2614.6554
2024-10-31,58122147,58122147 - Charcuterie Elk Goteborg Salami Fresh TRSM,84.60000000000001,1943.5564,1417.896,2038.3308
2024-10-31,58122148,58122148 - Charcuterie Sour Tuscan Salami Fresh TRSM,149.05,2840.0325,1715.5655,2809.6366
2024-10-31,58122154,58122154 - Charcuterie Soria Chorizo Salami Fresh TRSM,139.79,2623.5765,1662.1031,2643.5416
2024-10-31,58122159,58122159 - Charcuterie Rosette Salami Fresh TRSM,50.09,955.985,576.5359,933.7205
2024-10-31,58122162,58122162 - Charcuterie Guanciale S-OFF Fresh TRSM,6.59,121.91499999999999,0.0,121.91499999999999
2024-10-31,58122166,58122166 - Charcuterie Bison and Herb Salami Fresh TRSM,185.51,4312.741,3174.0761,4471.1523
2024-10-31,58122177,58122177 - Charcuterie Pancetta Flat Fresh TRSM,238.46,4373.9777,3252.5944,4347.661
2024-10-31,58122195,58122195 - Charcuterie Pork Pizza Pepperoni Hot Smoked Fresh TRSM,162.87,2312.4187,1306.2174,2236.4343
2024-10-31,58122213,58122213 - Charcuterie Fennel Sticks Cold Smoked Fresh TRSM,233.15,3758.6131,2730.1865,3695.8113
2024-10-31,58122225,58122225 - Charcuterie Beer Sticks Cold Smoked Fresh TRSM,63.18,1061.7459000000001,0.0,929.6405
2024-10-31,58122239,58122239 - Charcuterie Lonzino Fresh TRSM,41.7,800.0435,605.067,811.2783
2024-10-31,58122249,58122249 - Charcuterie Beef Summer Salami Fresh TRSM,160.97,2543.0311,1688.5753,2562.6266
2024-10-31,58122256,58122256 - Charcuterie Hot Smoked Pep Fresh TRSM,124.96000000000001,1336.5508,0.0,1048.2065
2024-10-31,58122287,58122287 - Charcuterie Beef & Bison Pepper Sticks Cold Smoked Fresh TRSM,186.31,4490.7917,2859.8585,4414.315
2024-10-31,58122295,58122295 - Charcuterie Triple Fennel & Ale Salami Fresh TRSM,179.07999999999998,3405.3088000000002,2105.9808,3394.6728000000003
2024-10-31,58122299,"58122299 - Charcuterie Salami, Milano Fresh TRSM (Retail Case)",241.81,4400.87,2552.16,4453.38
2024-10-31,58122301,"58122301 - Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)",232.12,4227.15,2408.25,4300.41
2024-10-31,58122302,"58122302 - Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)",259.03,4540.59,2603.34,4646.9
2024-10-31,58122322,58122322 - Charcuterie Fennel Salami Sticks Cold Smoked Fresh TRSM (Retail Case),65.56,1250.25,731.25,1251.75
2024-10-31,58122323,58122323 - Charcuterie Spicy Pork Salami Sticks Cold Smoked Fresh TRSM (Retail Case),70.41,1400.72,819.0,1402.72
2024-10-31,58122324,"58122324 - Charcuterie Beer Salami Sticks, Cold Smoked Fresh TRSM (Retail Case)",74.82,1420.21,848.25,1452.21
2024-10-31,58122327,58122327 - Charcuterie Bison and Herb Salami SLICED Fresh TRSM (Pack),9.53,255.404,172.5883,255.404
2024-10-31,58122328,58122328 - Charcuterie Elk Goteborg Salami SLICED Fresh TRSM (Pack),1.35,36.18,23.976,36.18
2024-10-31,58122331,58122331 - Charcuterie Triple Fennel & Ale Salami SLICED Fresh TRSM (Pack),11.76,250.1352,150.0576,250.1352
2024-10-31,58122332,58122332 - Charcuterie Sour Tuscan Salami SLICED Fresh (Pack),1.93,41.0511,24.1443,41.0511
2024-10-31,58122333,58122333 - Charcuterie Soria Chorizo Salami SLICED Fresh TRSM (Pack),5.35,114.55349999999999,68.9615,113.7945
2024-10-31,58122334,58122334 - Charcuterie Rosette Salami SLICED Fresh TRSM (Pack),1.87,39.7749,23.3937,39.7749
2024-10-31,58122335,58122335 - Charcuterie Beef Summer Salami SLICED Fresh TRSM (Pack),8.149999999999999,147.678,93.64349999999999,147.678
2024-10-31,58122336,58122336 - Charcuterie Coppa SLICED Fresh TRSM (Pack),4.76,107.576,77.0644,107.576
2024-10-31,58122339,58122339 - Charcuterie Elk Goteborg Salami SLICED Fresh TRSM (Retail Case),24.27,1134.09,647.2199999999999,1176.5900000000001
2024-10-31,58122340,58122340 - Charcuterie Bison and Herb Salami SLICED Fresh TRSM (Retail Case),78.15,2171.34,1221.22,2215.96
2024-10-31,58122341,58122341 - Charcuterie Sour Tuscan Salami SLICED Fresh TRSM (Retail Case),23.36,729.4300000000001,386.32,760.63
2024-10-31,58122342,58122342 - Charcuterie Rosette Salami SLICED Fresh TRSM (Retail Case),16.15,543.91,280.96,543.91
2024-10-31,58122343,58122343 - Charcuterie Soria Chorizo Salami SLICED Fresh TRSM (Retail Case),16.45,544.82,287.36,544.82
2024-10-31,58122344,58122344 - Charcuterie Triple Fennel & Ale Salami SLICED Fresh TRSM (Retail Case),25.43,833.71,427.8,833.23
2024-11-30,58122108,"58122108 - Charcuterie Chorizo, Cold Smoked Fresh TRSM",100.00999999999999,1614.8933,1128.1128,1593.8269
2024-11-30,58122113,58122113 - Charcuterie Coppa Fresh TRSM,180.41,3660.542,2740.4279,3659.6665000000003
2024-11-30,58122120,"58122120 - Charcuterie Duck Prosciutto, Cold Smoked Fresh TRSM",84.01,3281.0025,2477.4549,3277.6387
2024-11-30,58122135,58122135 - Charcuterie Beef Bresaola Fresh TRSM,112.86,3194.4175999999998,2268.486,3168.2019999999998
2024-11-30,58122137,"58122137 - Charcuterie Pepperbites, Cold Smoked Fresh TRSM",63.199999999999996,1002.2881,738.808,997.0575
2024-11-30,58122140,"58122140 - Charcuterie Spicy Pork Pepperoni, Cold Smoked Fresh TRSM",154.91,2473.8597,1817.0943,2457.4953
2024-11-30,58122147,58122147 - Charcuterie Elk Goteborg Salami Fresh TRSM,64.63,1570.6606,1083.1988000000001,1561.2253
2024-11-30,58122148,58122148 - Charcuterie Sour Tuscan Salami Fresh TRSM,68.54,1292.1325,788.8954,1289.3232
2024-11-30,58122154,58122154 - Charcuterie Soria Chorizo Salami Fresh TRSM,108.49000000000001,2056.1819,1289.9461000000001,2049.8327
2024-11-30,58122159,58122159 - Charcuterie Rosette Salami Fresh TRSM,52.33,1004.2371,602.3183,979.4599
2024-11-30,58122162,58122162 - Charcuterie Guanciale S-OFF Fresh TRSM,22.35,397.505,0.0,414.919
2024-11-30,58122166,58122166 - Charcuterie Bison and Herb Salami Fresh TRSM,124.1,3008.2541,2123.351,2996.6272
2024-11-30,58122177,58122177 - Charcuterie Pancetta Flat Fresh TRSM,118.91,2114.9311,1621.9324000000001,2164.9508
2024-11-30,58122195,58122195 - Charcuterie Pork Pizza Pepperoni Hot Smoked Fresh TRSM,137.21,1943.9839,1100.4242,1881.9285
2024-11-30,58122213,58122213 - Charcuterie Fennel Sticks Cold Smoked Fresh TRSM,199.8,3217.0715,2339.658,3163.0201
2024-11-30,58122225,58122225 - Charcuterie Beer Sticks Cold Smoked Fresh TRSM,51.79,863.0086,0.0,730.5624
2024-11-30,58122239,58122239 - Charcuterie Lonzino Fresh TRSM,35.65,683.5553,517.2815,680.1893
2024-11-30,58122249,58122249 - Charcuterie Beef Summer Salami Fresh TRSM,113.66,1810.1966,1192.2934,1789.0637000000002
2024-11-30,58122256,58122256 - Charcuterie Hot Smoked Pep Fresh TRSM,166.63,1820.4022,0.0,1765.4624999999999
2024-11-30,58122287,58122287 - Charcuterie Beef & Bison Pepper Sticks Cold Smoked Fresh TRSM,167.77,4028.7048,2575.2695,3939.4705
2024-11-30,58122295,58122295 - Charcuterie Triple Fennel & Ale Salami Fresh TRSM,166.56,3175.4444,1958.7456,3161.3458
2024-11-30,58122299,"58122299 - Charcuterie Salami, Milano Fresh TRSM (Retail Case)",189.09,3345.5499999999997,1930.48,3361.0899999999997
2024-11-30,58122301,"58122301 - Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)",171.85,3172.49,1798.1599999999999,3207.54
2024-11-30,58122302,"58122302 - Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)",157.42,2778.0299999999997,1574.8600000000001,2804.14
2024-11-30,58122322,58122322 - Charcuterie Fennel Salami Sticks Cold Smoked Fresh TRSM (Retail Case),80.74,1542.8,906.75,1534.94
2024-11-30,58122323,58122323 - Charcuterie Spicy Pork Salami Sticks Cold Smoked Fresh TRSM (Retail Case),97.03999999999999,1893.73,1111.5,1886.3700000000001
2024-11-30,58122324,"58122324 - Charcuterie Beer Salami Sticks, Cold Smoked Fresh TRSM (Retail Case)",99.17999999999999,1921.22,1140.75,1936.8600000000001
2024-11-30,58122327,58122327 - Charcuterie Bison and Herb Salami SLICED Fresh TRSM (Pack),6.42,172.056,116.2662,172.056
2024-11-30,58122328,58122328 - Charcuterie Elk Goteborg Salami SLICED Fresh TRSM (Pack),10.81,289.70799999999997,191.9856,289.70799999999997
2024-11-30,58122331,58122331 - Charcuterie Triple Fennel & Ale Salami SLICED Fresh TRSM (Pack),16.17,343.93589999999995,206.32920000000001,343.93589999999995
2024-11-30,58122333,58122333 - Charcuterie Soria Chorizo Salami SLICED Fresh TRSM (Pack),1.36,27.2816,17.5304,27.2816
2024-11-30,58122334,58122334 - Charcuterie Rosette Salami SLICED Fresh TRSM (Pack),1.85,37.111,23.1435,37.111
2024-11-30,58122335,58122335 - Charcuterie Beef Summer Salami SLICED Fresh TRSM (Pack),6.1,110.532,70.089,110.532
2024-11-30,58122336,58122336 - Charcuterie Coppa SLICED Fresh TRSM (Pack),11.14,251.764,180.35660000000001,251.764
2024-11-30,58122339,58122339 - Charcuterie Elk Goteborg Salami SLICED Fresh TRSM (Retail Case),40.09,1366.37,739.68,1348.53
2024-11-30,58122340,58122340 - Charcuterie Bison and Herb Salami SLICED Fresh TRSM (Retail Case),52.839999999999996,1884.2,1033.34,1869.5
2024-11-30,58122341,58122341 - Charcuterie Sour Tuscan Salami SLICED Fresh TRSM (Retail Case),37.55,955.51,491.67999999999995,976.63
2024-11-30,58122342,58122342 - Charcuterie Rosette Salami SLICED Fresh TRSM (Retail Case),22.330000000000002,615.91,316.08,615.91
2024-11-30,58122343,58122343 - Charcuterie Soria Chorizo Salami SLICED Fresh TRSM (Retail Case),18.259999999999998,472.82,251.44,472.82
2024-11-30,58122344,58122344 - Charcuterie Triple Fennel & Ale Salami SLICED Fresh TRSM (Retail Case),42.08,1196.11,606.05,1193.95
